Date,Dialer,Agent,COID,AID,Campaign,Company,Phone,Included on Output File,Submitted As,Passed Type,Incentive Value,Coaching Notes
1/3/2017,F,Kevin Clinton,003A000000czM9BIAU,001A000000W9JihIAF,OTM Responder - 2017 Jan Tampa Dinner Seminar,Robert Abady DPM,7273843338,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
1/3/2017,F,Lauren Gerry,003A000000fYcjlIAC,001A000000W9GEmIAN,OTM Responder - 2017 Jan Costa Mesa Dinner Seminar,Robert B Carlin MD,9497707656,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
1/3/2017,F,Lauren Gerry,003A000000e8rVLIAY,001A000000W8cRVIAZ,OTM Responder - 2017 Jan Tampa Dinner Seminar,Arthritis Center,7277892784,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
1/3/2017,F,Paul Gallant,003A000000bk6ltIAA,001A000000W8ofuIAB,OTM Responder - 2017 Jan Tampa Dinner Seminar,Fitztropics Medical Associates,7275965446,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
1/3/2017,F,Robyn Davis,003A000000fYfC1IAK,001A000000W9GrYIAV,OTM Responder - 2017 Jan Costa Mesa Dinner Seminar,Allergy Medical Group Inc,9496441422,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
1/3/2017,F,Robyn Davis,003G0000013qMUjIAM,001A000000W8SbwIAF,OTM Responder - 2017 Jan Tampa Dinner Seminar,Larry D Canton DO PA,7275247988,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
1/4/2017,F,Anthony Ryan,003A000000gevqDIAQ,001A000000W8Ne5IAF,OTM Responder - 2017 Jan Tampa Dinner Seminar,Julia Cosma MD,7274413857,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
1/4/2017,F,Johanna DeJong,003A000000e94YhIAI,001A000000W90tUIAR,OTM Responder - 2017 Jan Tampa Dinner Seminar,Elias M Kolettis DO,7277388410,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
1/4/2017,F,Johanna DeJong,003A000000czM84IAE,001A000000W9KMnIAN,OTM Responder - 2017 Jan Tampa Dinner Seminar,Well-Healed Foot,8138543338,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
1/4/2017,F,John Bonetti,003A000000e8nvEIAQ,001A000000W998hIAB,OTM Responder - 2017 Jan Tampa Dinner Seminar,A Plus Family Health,7279439080,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
1/4/2017,F,John Bonetti,003A000000gbL6mIAE,001A000000W8UzeIAF,OTM Responder - 2017 Jan Costa Mesa Dinner Seminar,Urological Medical Group/N Orange Cty,7148705970,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
1/4/2017,F,Josh Deschaine,003A000000bjyfCIAQ,001A000000W9LUgIAN,OTM Responder - 2017 Jan Tampa Dinner Seminar,Jose A Perez-Arce MD,7275359901,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
1/4/2017,F,Josh Deschaine,003A000000fYkLSIA0,001A000000W97qxIAB,OTM Responder - 2017 Jan Houston Dinner Seminar,Ronald J Taylor MD PA,2814693949,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
1/4/2017,F,Josh Deschaine,003A000000e8itHIAQ,001A000000W8jT5IAJ,OTM Responder - 2017 Jan Tampa Dinner Seminar,Clinic Care,7272872784,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
1/4/2017,F,Lauren Gerry,003A000000fYXsxIAG,001A000000W8WBLIA3,OTM Responder - 2017 Jan Houston Dinner Seminar,Lajja Neurology Association,2814643757,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
1/4/2017,F,Lauren Gerry,003A000000cxI3XIAU,001A000000W8lfZIAR,OTM Responder - 2017 Jan Tampa Dinner Seminar,Cooperativemed,7277848829,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
1/4/2017,F,Paul Gallant,003A000000e8iGIIAY,001A000000OqvtnIAB,OTM Responder - 2017 Jan Tampa Dinner Seminar,Apollo Medical Center,7273750848,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
1/5/2017,F,Allison Novak,003A000000fZBGdIAO,001A000000W9K2tIAF,OTM Responder - 2017 Jan Costa Mesa Dinner Seminar,Jesse Wasley MD,7148439060,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
1/5/2017,F,Allison Novak,003A000000fYl8cIAC,001A000000W9JQKIA3,OTM Responder - 2017 Jan Houston Dinner Seminar,Medicine Pediatrics,7136970041,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
1/5/2017,F,Anne Peabody,003A000000fYlSVIA0,001A000000W99IEIAZ,OTM Responder - 2017 Jan Houston Dinner Seminar,Chin H Lee MD,7136915712,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
1/5/2017,F,Gerard Pitts,003A000000fZCIJIA4,001A000000W91OmIAJ,OTM Responder - 2017 Jan Houston Dinner Seminar,Associated Neurosurgical Center,2815378020,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
1/5/2017,F,John Bonetti,003G0000013VNgUIAW,001G000000pHiryIAC,OTM Responder - 2017 Jan Costa Mesa Dinner Seminar,Robert Paredes MD,9494934585,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
1/5/2017,F,John Bonetti,003G0000013qJ6sIAE,001A000000W97HtIAJ,OTM Responder - 2017 Jan Tampa Dinner Seminar,Stoev & Stoev MDs,9419078700,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
1/5/2017,F,John Bonetti,003G000000re0KwIAI,001G000000gwrfpIAA,OTM Responder - 2017 Jan Costa Mesa Dinner Seminar,Pacific Coast Orthopedics Institute,7144329990,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
1/5/2017,F,Josh Deschaine,003G0000013UiEEIA0,001G000000pHb9dIAC,OTM Responder - 2017 Jan Tampa Dinner Seminar,East Tampa Medical Dental Center,8132486245,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
1/5/2017,F,Josh Deschaine,003A000000bkIcdIAE,001A000000W9BhQIAV,OTM Responder - 2017 Jan Tampa Dinner Seminar,North Lakeland Pain/Trauma Inc,8638583993,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
1/5/2017,F,Lauren Gerry,003A000000fYcVVIA0,001A000000W8lPdIAJ,OTM Responder - 2017 Jan Costa Mesa Dinner Seminar,Orange County Kidney,7147510995,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
1/5/2017,F,Lauren Gerry,003G000002LDhheIAD,001G000001qkz2UIAQ,OTM Responder - 2017 Jan Houston Dinner Seminar,Nuveau Medical Aesthetics,7135261220,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
1/5/2017,F,Paul Gallant,003G000002DD2CBIA1,001G000001md0EaIAI,OTM Responder - 2017 Jan Tampa Dinner Seminar,Tampa Bay Neurology Inc,8137655693,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
1/5/2017,F,Paul Gallant,003A000000fYlUeIAK,001A000000W90y1IAB,OTM Responder - 2017 Jan Houston Dinner Seminar,E Joseph Upton MD,9362584600,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
1/5/2017,F,Robyn Davis,003A000000bk0axIAA,001A000000W8qrgIAB,OTM Responder - 2017 Jan Tampa Dinner Seminar,Kids First Pediatrics,8136813800,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
1/5/2017,F,Robyn Davis,003A000000fZ83lIAC,001A000000W91yZIAR,OTM Responder - 2017 Jan Costa Mesa Dinner Seminar,Robert F Tzeng MD,6269658202,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
1/6/2017,F,Johanna Dejong,003G000002Bo5rkIAB,001G000001lzr42IAA,OTM Responder - 2017 Jan Tampa Dinner Seminar,St Mary Florida Pediatric Care,7277541984,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
1/6/2017,F,John Bonetti,003A000000e7UZ6IAM,001A000000W98GrIAJ,OTM Responder - 2017 Jan Bethesda Dinner Seminar,Capital Medical Services,3018910616,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
1/6/2017,F,John Bonetti,003A000000cyTgyIAE,001A000000W9KoDIAV,OTM Responder - 2017 Jan Orlando Dinner Seminar,Thomas J Barnes MD,4076284545,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
1/6/2017,F,Lauren Gerry,003G0000013UeovIAC,001A000000W8n2dIAB,OTM Responder - 2017 Jan Orlando Dinner Seminar,Block & Nation MD,4076786888,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
1/6/2017,F,Paul Gallant,003A000000e7Tf4IAE,001A000000W8LJOIA3,OTM Responder - 2017 Jan Bethesda Dinner Seminar,Dermatology Associates PC,3016817000,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
1/9/2017,F,Anne Peabody,003A000000e7Wp0IAE,001A000000W8tlOIAR,OTM Responder - 2017 Jan Bethesda Dinner Seminar,Asghar Shaigany MD,3018643888,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
1/9/2017,F,Anthony Ryan,003G000001H14GpIAJ,001G000000ytjDSIAY,OTM Responder - 2017 Jan Houston Dinner Seminar,Kidney and Hypertension Care Center,7135206222,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
1/9/2017,F,John Bonetti,003A000000e7bgEIAQ,001A000000W8JcVIAV,OTM Responder - 2017 Jan Bethesda Dinner Seminar,Nova Pain & Rehabilitation Center,7035358887,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
1/9/2017,F,John Bonetti,003A000000fYoo0IAC,001A000000W8ZHEIA3,OTM Responder - 2017 Jan Houston Dinner Seminar,Shirley F Hartley DPM PC,2814795311,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
1/9/2017,F,John Bonetti,003G000002LDl3CIAT,001G000001qkxrgIAA,OTM Responder - 2017 Jan Houston Dinner Seminar,Houston Lung & Sleep Clinic PA,8322404566,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
1/9/2017,F,John Bonetti,003A000000fYgfKIAS,001A000000W8fl9IAB,OTM Responder - 2017 Jan Costa Mesa Dinner Seminar,Lei Ding Professional Med Corp,6265814298,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
1/9/2017,F,John Bonetti,003A000000fzIuGIAU,001A000000W9EW2IAN,OTM Responder - 2017 Jan San Jose Dinner Seminar,Kenneth A Miller MD,4083569111,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
1/9/2017,F,Johanna Dejong,003G0000024iuVyIAI,001G000001fHGx4IAG,OTM Responder - 2017 Jan Bethesda Dinner Seminar,Center For Foot Disorders,3013300468,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
1/9/2017,F,Johanna Dejong,003G000000rdz5lIAA,001G000000gwoHeIAI,OTM Responder - 2017 Jan Houston Dinner Seminar,Cardiovascular Specialists,8324841800,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
1/9/2017,F,Kevin Clinton,003G000002LDdpTIAT,001G000001qksdIIAQ,OTM Responder - 2017 Jan Costa Mesa Dinner Seminar,Chinedu Ugorji MD,5624080131,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
1/9/2017,F,Kevin Clinton,003G000002LDfjvIAD,001G000001qktYXIAY,OTM Responder - 2017 Jan Orlando Dinner Seminar,Physicianroomservice,4072382000,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
1/9/2017,F,Lauren Gerry,003A000000bkDI3IAM,001A000000W8XrsIAF,OTM Responder - 2017 Jan Houston Dinner Seminar,Allcare Pediatrics,2812084600,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
1/9/2017,F,Lauren Gerry,003G000002LDgdPIAT,001G000001qkyxCIAQ,OTM Responder - 2017 Jan Houston Dinner Seminar,Nhuai C Le MD,8328643407,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
1/9/2017,F,Lauren Gerry,003G000001sbK2DIAU,001G000001W9j5KIAR,OTM Responder - 2017 Jan Orlando Dinner Seminar,Sacowi Medical Clinic,4079606075,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
1/9/2017,F,Paul Gallant,003G000000rdu1GIAQ,001G000000gwom3IAA,OTM Responder - 2017 Jan Bethesda Dinner Seminar,Blue Nile Medical Center,7038450700,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
1/9/2017,F,Robyn Davis,003A000000fYmzPIAS,001A000000W8xbvIAB,OTM Responder - 2017 Jan Houston Dinner Seminar,Marcus M Aquino MD,2814747171,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
1/9/2017,F,Robyn Davis,003A000000fYNqfIAG,001A000000W97R4IAJ,OTM Responder - 2017 Jan Costa Mesa Dinner Seminar,Mahesh G Shah MD,7142881012,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
1/9/2017,F,Robyn Davis,003A000000fZ7oOIAS,001A000000W8v4WIAR,OTM Responder - 2017 Jan Costa Mesa Dinner Seminar,California Pain Center,7147757700,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
1/10/2017,F,John Bonetti,003A000000fzMcVIAU,001A000000W8qRwIAJ,OTM Responder - 2017 Jan Seattle Dinner Seminar,Daniel M Katz DO,3607051015,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
1/10/2017,F,Johanna Dejong,003G000002LDkFCIA1,001G000001qkuThIAI,OTM Responder - 2017 Jan San Jose Dinner Seminar,Peak Foot And Ankle Specialist,5109276584,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
1/10/2017,F,Johanna Dejong,003A000000fzRWxIAM,001A000000W8S59IAF,OTM Responder - 2017 Jan San Jose Dinner Seminar,Robert D Watts MD,5105351120,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
1/10/2017,F,Johanna Dejong,003G0000024iDyoIAE,001G000001gTIFAIA4,OTM Responder - 2017 Jan Seattle Dinner Seminar,Water's Edge Family Practice,3602211060,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
1/10/2017,F,Kevin Clinton,003G0000010ak0QIAQ,001A000000W9JqwIAF,OTM Responder - 2017 Jan Orlando Dinner Seminar,Eric L Lang DO,3212555915,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
1/10/2017,F,Kevin Clinton,003G000000re0iJIAQ,001G000000gwtAVIAY,OTM Responder - 2017 Jan Seattle Dinner Seminar,Pacific Northwest Primary Care,2534737637,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
1/10/2017,F,Lauren Gerry,003A000000e7cUQIAY,001A000000W9Et7IAF,OTM Responder - 2017 Jan Bethesda Dinner Seminar,Kingstowne Family Practice,7039224601,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
1/10/2017,F,Mitch Adams,003G000002LDmobIAD,001G000001qkwKsIAI,OTM Responder - 2017 Jan Orlando Dinner Seminar,Prestige Cardiology Consultants,3214217544,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
1/11/2017,F,Allison Novak,003A000000fzJeVIAU,001A000000W94GkIAJ,OTM Responder - 2017 Jan San Jose Dinner Seminar,Jacques M Calma MD,5105226053,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
1/11/2017,F,Gerard Pitts,003G000002BTEIrIAP,001G000001llglqIAA,OTM Responder - 2017 Jan Bethesda Dinner Seminar,Sian Spurney MD,2024668118,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
1/11/2017,F,Johanna Dejong,003A000000czDX9IAM,001A000000W8qpNIAR,OTM Responder - 2017 Jan Seattle Dinner Seminar,Ranier Nephrology,2538450420,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
1/11/2017,F,Kevin Clinton,003G000001UKKsjIAH,001G000001CxGjWIAV,OTM Responder - 2017 Jan San Jose Dinner Seminar,Optimal Health Spectrums,9258468000,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
1/11/2017,F,Kevin Clinton,003G000002X5YEVIA3,001G000001b7ZsnIAE,OTM Responder - 2017 Jan Seattle Dinner Seminar,Bellevue Endocrine Consultants,4252890374,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
1/11/2017,F,Lauren Gerry,003G0000013qMU5IAM,001A000000W8hs6IAB,OTM Responder - 2017 Jan Orlando Dinner Seminar,Joseph F Savona MD PA,4073654499,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
1/11/2017,F,Lauren Gerry,003G0000024it4kIAA,001G000001fHGUDIA4,OTM Responder - 2017 Jan Orlando Dinner Seminar,Pulmonary Group Central Florida,3523151627,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
1/11/2017,F,Paul Gallant,003G000001MuaaeIAB,001G0000018Oe34IAC,OTM Responder - 2017 Jan Houston Dinner Seminar,Clear Lake Foot And Ankle Speci,2814888300,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
1/11/2017,F,Robyn Davis,003G000002YdxM0IAJ,001G000001zSEDnIAO,OTM Responder - 2017 Jan Houston Dinner Seminar,Vintage Park Cardiovascular Associates,8325485600,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
1/12/2017,F,Ashley Defilippo,003G000000reYCsIAM,001G000000gwrfxIAA,OTM Responder - 2017 Jan Houston Dinner Seminar,Nasa Casa Ninos Pediatric Center,2813332272,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
1/12/2017,F,Ashley Defilippo,003A000000fzN81IAE,001A000000W8tTfIAJ,OTM Responder - 2017 Jan San Jose Dinner Seminar,Foot Doctor of the East Bay,5104833390,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
1/12/2017,F,Gerard Pitts,003G0000013qNyrIAE,001A000000W9BMiIAN,OTM Responder - 2017 Jan Orlando Dinner Seminar,Howard I Finer MD,4076829020,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
1/12/2017,F,Gerard Pitts,003G0000017RB37IAG,001A000000W8dT3IAJ,OTM Responder - 2017 Jan Orlando Dinner Seminar,Charles B Williamson MD,3867602888,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
1/12/2017,F,John Bonetti,003A000000fzJ6fIAE,001A000000W8YgwIAF,OTM Responder - 2017 Jan San Jose Dinner Seminar,Hayward Pediatrics,5108868854,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
1/12/2017,F,John Bonetti,003A000000fzQ81IAE,001A000000W8wL7IAJ,OTM Responder - 2017 Jan San Jose Dinner Seminar,Eric D Wells MD,5108898900,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
1/12/2017,F,Kevin Clinton,003G0000013qGARIA2,001A000000W945rIAB,OTM Responder - 2017 Jan Orlando Dinner Seminar,Thomas W Ownby Jr MD,3864275218,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
1/12/2017,F,Lauren Gerry,003A000000fzUMMIA2,001A000000W8oasIAB,OTM Responder - 2017 Jan San Jose Dinner Seminar,Sleep Medicine Services,4082954532,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
1/13/2017,F,Ashley Defilippo,003G000002LDefjIAD,001G000001qkxzBIAQ,OTM Responder - 2017 Jan Orlando Dinner Seminar,Institute Advnced Cardiovascularlr Care,4075728900,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
1/13/2017,F,Johanna Dejong,003A000000fzMJzIAM,001A000000W9MCGIA3,OTM Responder - 2017 Jan San Jose Dinner Seminar,Pajaro Valley Neurology,8317861660,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
1/13/2017,F,Lauren Gerry,003A000000bjxSmIAI,001A000000W8opTIAR,OTM Responder - 2017 Jan New Orleans Dinner Seminar,Cory L Cashman MD,5043285703,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
1/13/2017,F,Lauren Gerry,003A000000gbJYlIAM,001A000000W8jNJIAZ,OTM Responder - 2017 Jan San Jose Dinner Seminar,Laser Surgery Center,9259449400,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
1/13/2017,F,Robyn Davis,003G000002LDkpvIAD,001G000001qkyWiIAI,OTM Responder - 2017 Jan New Orleans Dinner Seminar,Joaquin Maury Ochoa MD,7868791139,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
1/16/2017,F,Ashley Defilippo,003A000000idBJrIAM,001A000000W8VtbIAF,OTM Responder - 2017 Jan Orlando Dinner Seminar,Altamonte Internal Medicine,4073327300,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
1/16/2017,F,Gerard Pitts,003G000001AdpnQIAR,001G000000vNcebIAC,OTM Responder - 2017 Jan Orlando Dinner Seminar,Gregory J Spirakis MD,8636863189,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
1/16/2017,F,Gerard Pitts,003A000000fzT1tIAE,001A000000W9E1TIAV,OTM Responder - 2017 Jan San Jose Dinner Seminar,Forest Ob/Gyn Medical Group,4082889933,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
1/16/2017,F,Josh Deschaine,003A000000hcEVOIA2,001A000000W8oGcIAJ,OTM Responder - 2017 Jan Orlando Dinner Seminar,The Villages Internal Medicine,3522590238,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
1/16/2017,F,Josh Deschaine,003G000000reYJkIAM,001G000000gwsSYIAY,OTM Responder - 2017 Jan Orlando Dinner Seminar,Mid Florida Gastro Consultants,4078221171,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
1/16/2017,F,Josh Deschaine,003A000000cyXnSIAU,001A000000W8uUFIAZ,OTM Responder - 2017 Jan Orlando Dinner Seminar,Nephrology Consultants,3862586522,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
1/16/2017,F,Kevin Clinton,003A000000e96OOIAY,001A000000W8kSSIAZ,OTM Responder - 2017 Jan Orlando Dinner Seminar,Mumtaz Medical Associates,4072013944,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
1/16/2017,F,Lauren Gerry,003A000000fzO9gIAE,001A000000W8lOXIAZ,OTM Responder - 2017 Jan San Jose Dinner Seminar,Lannin & Matteri MDs,6503225588,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
1/16/2017,F,Robyn Davis,003G000000rdxdjIAA,001G000000gwqZ4IAI,OTM Responder - 2017 Jan Memphis Dinner Seminar,Ortho One Ortho/Sports Medicine,9018619610,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
1/17/2017,F,Adam Hershkowitz,003A000000fYj0QIAS,001A000000W95fkIAB,OTM Responder - 2017 Jan Memphis Dinner Seminar,Neurology Associates Of NE AR,8709314442,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
1/17/2017,F,John Bonetti,003A000000fzKG2IAM,001A000000W90ATIAZ,OTM Responder - 2017 Jan Seattle Dinner Seminar,TJ Saigo DPM,4254553208,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
1/17/2017,F,Johanna Dejong,003A000000fzWOxIAM,001A000000W8loOIAR,OTM Responder - 2017 Jan San Jose Dinner Seminar,San Jose Pulmonary Associates,4082585864,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
1/17/2017,F,Johanna Dejong,003G000001MxsO9IAJ,001G000000pFxb6IAC,OTM Responder - 2017 Jan San Jose Dinner Seminar,Anthony Jones MD,5102681800,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
1/17/2017,F,Josh Deschaine,003A000000fzWnEIAU,001A000000W9HniIAF,OTM Responder - 2017 Jan San Jose Dinner Seminar,Liskey Medical Group,4156422000,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
1/17/2017,F,Kevin Clinton,003A000000fzLGMIA2,001A000000W9GDHIA3,OTM Responder - 2017 Jan San Jose Dinner Seminar,Howard L Friesen MD,9257572250,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
1/17/2017,F,Lauren Gerry,003G0000012giHTIAY,001A000000W8r5aIAB,OTM Responder - 2017 Jan Orlando Dinner Seminar,Internal Medicine Group,8632944404,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
1/17/2017,F,Lauren Gerry,003G0000013qNFMIA2,001A000000W9GV1IAN,OTM Responder - 2017 Jan Orlando Dinner Seminar,New Smyrna Orthopedics,3864261411,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
1/17/2017,F,Paul Gallant,003A000000fzNIBIA2,001A000000W8pxEIAR,OTM Responder - 2017 Jan San Jose Dinner Seminar,Michelle M Fiore MD,6505918501,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
1/17/2017,F,Sherina Howard,003G000002LDg1xIAD,001G000001qkwzwIAA,OTM Responder - 2017 Jan New Orleans Dinner Seminar,Mc Kenna General Medical Corp,5049431923,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
1/17/2017,F,Sherina Howard,003A000000fzMixIAE,001A000000W91kZIAR,OTM Responder - 2017 Jan San Jose Dinner Seminar,James K Yan DO,4157811818,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
1/18/2017,F,Ashley Defilippo,003A000000fYdyDIAS,001A000000W8QF9IAN,OTM Responder - 2017 Feb Austin Dinner Seminar,Dennis L Robinson DPM,5129303753,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
1/18/2017,F,Adam Hershkowitz,003A000000fYRCoIAO,001A000000W9Df1IAF,OTM Responder - 2017 Jan New Orleans Dinner Seminar,James Tran MD Corp,9858982612,x,Sent Info - In Market,Sent Info - In Market,$1.50 ,
